itemidx,orginidx
115414,18456
86622,18457
2909,18458
26647,18459
42679,18460
45068,18461
56995,18462
60376,18463
71986,18464
72032,18465
80810,18466
87923,18467
91360,18468
98144,18469
100645,18470
103998,18471
108766,18472
114195,18473
123629,18474
128187,18475
93709,18476
113501,18477
32497,18478
118248,18479
78946,18480
92252,18481
100338,18482
101670,18483
113646,18484
120627,18485
127484,18486
129951,18487
66902,18488
46910,18489
96423,18490
74456,18491
26140,18492
7772,18493
116831,18494
25885,18495
32551,18496
33914,18497
42550,18498
55671,18499
60150,18500
64903,18501
64926,18502
64959,18503
65564,18504
65702,18505
73109,18506
77921,18507
82131,18508
83974,18509
92023,18510
114130,18511
77416,18512
26468,18513
26470,18514
34800,18515
82009,18516
98554,18517
32166,18518
50165,18519
52101,18520
79651,18521
86572,18522
90005,18523
90683,18524
94314,18525
87073,18526
112871,18527
112226,18528
131082,18529
61004,18530
26610,18531
66579,18532
105013,18533
108696,18534
108991,18535
91211,18536
93552,18537
26235,18538
25998,18539
5895,18540
6110,18541
77831,18542
6878,18543
101514,18544
33132,18545
33160,18546
102535,18547
115937,18548
74649,18549
82420,18550
105972,18551
73123,18552
110225,18553
66537,18554
7188,18555
118882,18556
118884,18557
69446,18558
70571,18559
96435,18560
95975,18561
5533,18562
100017,18563
108212,18564
117334,18565
120216,18566
126385,18567
66344,18568
49234,18569
31165,18570
71806,18571
85734,18572
81615,18573
88042,18574
89712,18575
100304,18576
101717,18577
110173,18578
110503,18579
126586,18580
107477,18581
68259,18582
82906,18583
5511,18584
113112,18585
7483,18586
92455,18587
98513,18588
98572,18589
55757,18590
80812,18591
85770,18592
3195,18593
25810,18594
59954,18595
71942,18596
63840,18597
80498,18598
80500,18599
31793,18600
81957,18601
90886,18602
43633,18603
3191,18604
53342,18605
54326,18606
66008,18607
130504,18608
46640,18609
102121,18610
93885,18611
99050,18612
104135,18613
115949,18614
118860,18615
102477,18616
71989,18617
129528,18618
80476,18619
108797,18620
26215,18621
98485,18622
130964,18623
61083,18624
79692,18625
85365,18626
85955,18627
89994,18628
90292,18629
92186,18630
92885,18631
93279,18632
93894,18633
99420,18634
99760,18635
100406,18636
100884,18637
101999,18638
104938,18639
106680,18640
107199,18641
107202,18642
107591,18643
91615,18644
96530,18645
129781,18646
92374,18647
100062,18648
59184,18649
74261,18650
79249,18651
79972,18652
80582,18653
87170,18654
101689,18655
5713,18656
115011,18657
59447,18658
6569,18659
110451,18660
61628,18661
106236,18662
7342,18663
61011,18664
72092,18665
65293,18666
87558,18667
92836,18668
97740,18669
103101,18670
108789,18671
110130,18672
26030,18673
27221,18674
33342,18675
35906,18676
110339,18677
118466,18678
129958,18679
110773,18680
88694,18681
76770,18682
4364,18683
77181,18684
113769,18685
118706,18686
604,18687
2438,18688
7400,18689
77931,18690
79996,18691
67929,18692
109635,18693
114003,18694
38473,18695
85567,18696
86844,18697
89449,18698
91741,18699
100347,18700
108194,18701
128324,18702
71433,18703
73386,18704
27166,18705
8269,18706
61264,18707
65033,18708
69460,18709
71522,18710
78921,18711
79400,18712
79901,18713
83310,18714
83801,18715
88562,18716
90895,18717
99325,18718
99841,18719
100519,18720
102742,18721
102870,18722
108764,18723
127148,18724
128842,18725
129078,18726
129707,18727
129769,18728
129771,18729
129773,18730
105206,18731
34466,18732
112890,18733
54778,18734
88572,18735
67847,18736
92963,18737
112240,18738
113190,18739
91896,18740
117446,18741
6353,18742
27829,18743
39801,18744
80405,18745
96817,18746
98391,18747
99450,18748
102951,18749
103994,18750
111228,18751
111253,18752
113244,18753
113908,18754
118109,18755
116493,18756
25922,18757
27291,18758
96227,18759
98251,18760
26446,18761
69748,18762
72925,18763
80141,18764
83671,18765
91786,18766
94120,18767
100588,18768
106464,18769
53963,18770
25804,18771
25854,18772
25976,18773
26194,18774
31655,18775
40898,18776
47736,18777
53841,18778
58130,18779
68411,18780
74161,18781
78739,18782
79918,18783
80285,18784
82182,18785
86648,18786
86687,18787
91666,18788
101322,18789
115251,18790
107176,18791
50628,18792
84279,18793
116664,18794
4948,18795
93490,18796
27631,18797
120474,18798
127182,18799
127210,18800
69451,18801
26559,18802
79259,18803
8037,18804
27595,18805
103676,18806
54144,18807
72833,18808
77899,18809
83969,18810
92348,18811
98402,18812
112066,18813
98107,18814
101703,18815
102856,18816
107557,18817
110505,18818
100723,18819
6253,18820
78329,18821
60568,18822
26806,18823
65400,18824
49663,18825
83540,18826
91858,18827
92325,18828
109640,18829
112281,18830
118964,18831
127433,18832
127877,18833
27274,18834
80619,18835
70152,18836
94649,18837
68480,18838
81979,18839
41880,18840
58274,18841
73778,18842
82129,18843
86231,18844
87042,18845
87700,18846
87702,18847
89014,18848
89763,18849
93328,18850
100513,18851
100944,18852
102739,18853
115746,18854
125936,18855
126050,18856
128924,18857
130394,18858
112807,18859
128592,18860
73390,18861
102798,18862
71102,18863
6740,18864
108088,18865
8599,18866
4647,18867
34426,18868
66352,18869
66701,18870
69387,18871
82380,18872
92787,18873
98799,18874
105157,18875
108508,18876
109064,18877
111817,18878
123939,18879
79035,18880
101405,18881
54268,18882
107684,18883
98838,18884
116213,18885
36264,18886
39786,18887
43971,18888
52634,18889
65027,18890
67359,18891
75940,18892
79617,18893
91075,18894
71065,18895
86440,18896
34158,18897
71486,18898
80204,18899
88764,18900
94675,18901
118206,18902
120454,18903
82701,18904
90206,18905
32917,18906
59178,18907
59182,18908
70377,18909
74777,18910
91227,18911
94998,18912
109927,18913
111630,18914
32015,18915
75831,18916
78418,18917
117358,18918
126070,18919
69704,18920
77968,18921
81753,18922
104066,18923
113976,18924
3650,18925
56602,18926
98111,18927
90693,18928
8975,18929
95193,18930
27172,18931
47417,18932
65111,18933
88633,18934
105746,18935
106895,18936
107614,18937
111887,18938
113968,18939
121039,18940
122946,18941
126084,18942
127585,18943
3647,18944
68915,18945
77883,18946
116859,18947
126923,18948
80132,18949
110048,18950
90876,18951
117418,18952
117420,18953
32090,18954
44153,18955
6580,18956
101350,18957
116821,18958
92010,18959
5195,18960
86495,18961
31909,18962
41974,18963
6916,18964
8452,18965
26333,18966
27640,18967
32243,18968
55467,18969
81403,18970
68645,18971
27573,18972
63758,18973
67894,18974
74681,18975
74780,18976
75436,18977
78066,18978
80480,18979
98994,18980
103838,18981
33129,18982
84469,18983
1830,18984
69453,18985
72657,18986
91304,18987
79656,18988
117368,18989
72870,18990
34099,18991
35721,18992
54049,18993
88166,18994
102830,18995
110116,18996
108518,18997
58933,18998
101640,18999
115075,19000
105728,19001
107584,19002
111111,19003
112423,19004
116016,19005
117547,19006
118099,19007
120122,19008
107716,19009
1738,19010
70559,19011
5043,19012
86091,19013
34026,19014
65614,19015
69809,19016
47538,19017
80933,19018
95305,19019
100306,19020
100312,19021
87928,19022
125565,19023
39524,19024
124861,19025
127206,19026
3151,19027
27683,19028
76117,19029
104319,19030
82311,19031
6903,19032
7409,19033
26567,19034
26593,19035
26615,19036
77910,19037
80990,19038
99631,19039
121338,19040
121342,19041
6906,19042
81357,19043
82602,19044
3583,19045
7397,19046
31109,19047
81831,19048
114033,19049
675,19050
90690,19051
93291,19052
107754,19053
41094,19054
83279,19055
86432,19056
89354,19057
105161,19058
105163,19059
107204,19060
129289,19061
99294,19062
109731,19063
27449,19064
111266,19065
7267,19066
73099,19067
80038,19068
62851,19069
102171,19070
770,19071
92180,19072
103912,19073
36286,19074
87589,19075
90651,19076
92126,19077
97806,19078
103806,19079
107309,19080
108065,19081
108754,19082
108938,19083
109997,19084
110058,19085
111553,19086
112550,19087
112995,19088
116489,19089
116495,19090
129335,19091
131176,19092
27320,19093
8705,19094
55485,19095
128723,19096
33998,19097
117458,19098
117460,19099
103651,19100
44851,19101
53741,19102
59031,19103
78276,19104
97542,19105
108248,19106
70887,19107
57478,19108
73143,19109
8673,19110
82032,19111
103661,19112
104597,19113
107302,19114
115699,19115
123155,19116
88877,19117
94784,19118
125910,19119
128910,19120
26404,19121
3460,19122
117466,19123
94304,19124
59159,19125
26267,19126
71187,19127
71755,19128
71970,19129
78170,19130
81396,19131
90306,19132
94980,19133
96925,19134
100521,19135
102765,19136
103112,19137
104731,19138
104832,19139
89349,19140
95967,19141
73010,19142
7952,19143
26677,19144
70593,19145
31090,19146
60494,19147
121145,19148
6560,19149
72698,19150
3212,19151
109802,19152
105591,19153
106302,19154
117873,19155
130626,19156
93467,19157
99826,19158
51019,19159
26843,19160
82119,19161
63229,19162
84510,19163
102119,19164
82043,19165
101653,19166
101664,19167
42956,19168
69753,19169
102852,19170
80164,19171
128738,19172
73185,19173
86876,19174
71139,19175
96448,19176
75406,19177
77707,19178
7452,19179
8679,19180
8708,19181
60286,19182
72235,19183
79523,19184
106924,19185
106927,19186
87649,19187
125908,19188
126409,19189
34416,19190
60353,19191
62304,19192
71762,19193
81667,19194
81755,19195
81985,19196
82047,19197
86168,19198
87033,19199
87092,19200
87360,19201
87618,19202
87745,19203
88133,19204
88548,19205
89584,19206
92894,19207
95574,19208
80451,19209
88015,19210
82271,19211
26019,19212
76291,19213
83339,19214
86438,19215
101719,19216
85362,19217
80683,19218
119569,19219
128661,19220
113313,19221
109045,19222
129409,19223
5623,19224
6275,19225
109492,19226
45512,19227
7823,19228
70678,19229
120934,19230
130856,19231
121192,19232
130578,19233
74287,19234
33292,19235
69931,19236
73813,19237
77493,19238
79094,19239
78951,19240
104408,19241
108401,19242
77981,19243
44703,19244
60284,19245
86646,19246
49571,19247
71426,19248
73581,19249
5271,19250
55298,19251
56570,19252
72678,19253
80344,19254
80447,19255
6224,19256
33608,19257
46588,19258
47131,19259
47962,19260
52942,19261
53187,19262
57482,19263
58081,19264
58564,19265
59858,19266
59865,19267
60436,19268
63810,19269
64408,19270
65288,19271
66662,19272
67925,19273
72287,19274
72904,19275
73492,19276
77816,19277
78379,19278
81702,19279
85981,19280
87069,19281
88564,19282
89707,19283
90281,19284
90897,19285
91256,19286
91906,19287
93441,19288
94427,19289
96706,19290
96962,19291
98449,19292
103317,19293
105193,19294
112814,19295
114172,19296
123121,19297
128425,19298
106727,19299
31040,19300
92004,19301
98913,19302
128510,19303
118097,19304
27458,19305
107050,19306
109489,19307
88114,19308
105563,19309
34659,19310
68039,19311
31954,19312
47501,19313
51528,19314
70833,19315
74164,19316
81987,19317
84852,19318
86768,19319
96933,19320
78919,19321
106753,19322
34240,19323
1141,19324
26290,19325
26308,19326
26484,19327
26802,19328
27914,19329
42973,19330
51167,19331
54758,19332
59136,19333
59905,19334
76823,19335
80191,19336
89969,19337
101148,19338
101150,19339
102483,19340
103143,19341
103166,19342
103633,19343
103635,19344
103673,19345
103753,19346
103842,19347
103875,19348
104436,19349
104438,19350
105526,19351
105529,19352
105717,19353
105888,19354
106515,19355
106517,19356
106519,19357
106682,19358
106686,19359
107174,19360
108267,19361
109034,19362
109057,19363
109098,19364
109249,19365
109253,19366
110412,19367
110415,19368
110419,19369
111546,19370
111548,19371
113790,19372
113843,19373
113845,19374
113847,19375
113860,19376
113972,19377
113999,19378
114011,19379
114193,19380
114267,19381
114331,19382
114433,19383
114629,19384
114947,19385
115353,19386
115355,19387
115421,19388
115867,19389
116106,19390
116108,19391
41706,19392
71804,19393
101767,19394
47606,19395
105404,19396
112473,19397
78019,19398
3237,19399
58452,19400
94806,19401
37653,19402
83666,19403
53849,19404
66720,19405
69005,19406
84648,19407
85387,19408
87047,19409
88278,19410
91919,19411
88411,19412
91952,19413
6393,19414
80908,19415
97184,19416
69201,19417
5045,19418
79067,19419
80014,19420
87294,19421
100188,19422
101508,19423
103308,19424
103413,19425
103465,19426
112689,19427
113891,19428
26608,19429
86002,19430
97161,19431
91991,19432
117464,19433
64897,19434
101355,19435
101674,19436
70128,19437
93183,19438
41812,19439
63791,19440
103528,19441
88327,19442
90015,19443
87238,19444
63134,19445
110867,19446
113612,19447
113711,19448
121575,19449
48704,19450
59463,19451
78715,19452
82597,19453
86368,19454
86583,19455
89767,19456
101862,19457
104280,19458
105366,19459
103057,19460
105359,19461
120276,19462
129705,19463
33901,19464
78612,19465
112501,19466
55476,19467
87990,19468
100494,19469
117415,19470
98067,19471
127228,19472
127230,19473
127232,19474
127610,19475
26436,19476
83912,19477
105414,19478
32860,19479
27484,19480
32440,19481
32655,19482
48098,19483
104959,19484
126482,19485
130347,19486
87979,19487
55659,19488
98221,19489
109457,19490
110097,19491
110293,19492
115109,19493
117924,19494
120468,19495
120470,19496
125926,19497
128981,19498
128987,19499
130518,19500
130842,19501
83658,19502
91044,19503
91795,19504
93289,19505
96909,19506
32689,19507
46581,19508
84987,19509
32168,19510
120313,19511
108579,19512
5176,19513
88456,19514
7838,19515
25783,19516
45047,19517
80903,19518
81656,19519
87227,19520
87433,19521
88417,19522
88674,19523
89485,19524
91494,19525
92781,19526
102028,19527
102201,19528
107185,19529
113951,19530
120272,19531
93717,19532
27711,19533
97194,19534
99296,19535
106676,19536
107723,19537
109684,19538
115777,19539
115921,19540
118173,19541
118878,19542
126397,19543
126403,19544
78057,19545
8055,19546
73641,19547
45648,19548
117907,19549
117911,19550
125922,19551
103422,19552
68544,19553
124691,19554
47356,19555
102817,19556
107677,19557
44241,19558
79471,19559
86070,19560
93768,19561
113218,19562
121111,19563
126737,19564
102848,19565
128989,19566
129855,19567
130512,19568
6833,19569
34231,19570
5976,19571
104764,19572
78184,19573
58269,19574
102924,19575
103669,19576
118302,19577
130506,19578
130508,19579
130510,19580
26266,19581
27742,19582
40425,19583
89732,19584
92518,19585
93520,19586
105314,19587
109207,19588
59655,19589
74538,19590
6819,19591
55691,19592
123639,19593
82682,19594
76034,19595
105837,19596
7751,19597
33945,19598
90127,19599
97382,19600
104498,19601
104872,19602
107675,19603
110169,19604
110198,19605
114563,19606
129644,19607
129818,19608
26435,19609
34369,19610
49754,19611
58007,19612
86061,19613
66517,19614
62847,19615
80339,19616
77298,19617
118300,19618
98460,19619
124394,19620
51302,19621
79368,19622
87878,19623
91108,19624
107563,19625
125912,19626
103437,19627
103604,19628
104760,19629
42794,19630
70824,19631
82186,19632
82465,19633
83585,19634
89506,19635
94491,19636
97055,19637
109074,19638
116901,19639
27639,19640
89427,19641
92867,19642
50940,19643
109897,19644
82631,19645
89870,19646
104827,19647
74141,19648
77919,19649
128318,19650
32122,19651
97134,19652
81566,19653
112275,19654
67459,19655
399,19656
643,19657
644,19658
699,19659
1158,19660
64368,19661
31267,19662
92188,19663
103629,19664
103631,19665
117650,19666
32158,19667
74086,19668
36405,19669
75962,19670
109616,19671
115145,19672
3558,19673
26304,19674
55875,19675
100731,19676
5851,19677
7441,19678
27016,19679
27576,19680
32864,19681
33974,19682
47165,19683
78006,19684
81193,19685
81200,19686
82330,19687
83056,19688
88466,19689
96993,19690
102367,19691
102963,19692
103271,19693
116048,19694
116261,19695
116710,19696
117588,19697
117752,19698
118688,19699
119208,19700
121159,19701
122250,19702
123613,19703
128195,19704
71278,19705
27292,19706
79848,19707
78765,19708
78885,19709
79601,19710
96574,19711
100246,19712
100036,19713
2958,19714
114852,19715
61695,19716
69821,19717
113557,19718
116215,19719
41980,19720
71743,19721
81117,19722
82362,19723
82364,19724
83603,19725
87719,19726
90286,19727
90288,19728
90843,19729
26016,19730
33970,19731
41402,19732
42661,19733
46318,19734
47007,19735
47972,19736
52033,19737
59465,19738
59805,19739
59974,19740
64280,19741
64923,19742
68216,19743
71361,19744
72300,19745
72885,19746
73137,19747
73204,19748
73526,19749
73912,19750
79065,19751
79475,19752
79844,19753
80264,19754
81546,19755
81959,19756
82280,19757
83227,19758
83581,19759
84092,19760
84125,19761
84453,19762
84467,19763
84477,19764
84669,19765
85544,19766
85792,19767
85892,19768
85983,19769
86418,19770
86442,19771
86753,19772
87008,19773
87049,19774
87059,19775
87385,19776
87387,19777
87766,19778
87919,19779
88044,19780
88307,19781
89618,19782
89765,19783
89800,19784
90112,19785
90211,19786
90949,19787
90951,19788
91106,19789
91854,19790
92124,19791
92176,19792
43260,19793
98949,19794
130586,19795
8668,19796
94022,19797
116722,19798
54878,19799
61116,19800
93393,19801
